episode,final_balance,cum_reward
402,0.00,-1000.00
403,9240.00,8240.00
404,-193.83,-1193.83
405,0.00,-1000.00
406,11650.00,10650.00
407,-660.86,-1660.86
408,0.00,-1000.00
409,-500.00,-1500.00
410,-782.27,-1782.27
411,-300.00,-1300.00
412,-496.00,-1496.00
413,-100.00,-1100.00
414,0.00,-1000.00
415,-401.60,-1401.60
416,0.00,-1000.00
417,-300.00,-1300.00
418,-280.00,-1280.00
419,-909.20,-1909.20
420,-300.00,-1300.00
421,-580.00,-1580.00
422,0.00,-1000.00
423,-568.00,-1568.00
424,0.00,-1000.00
425,-495.37,-1495.37
426,0.00,-1000.00
427,-400.00,-1400.00
428,-400.00,-1400.00
429,-879.98,-1879.98
430,-282.63,-1282.63
431,0.00,-1000.00
432,0.00,-1000.00
433,0.00,-1000.00
434,0.00,-1000.00
435,-300.00,-1300.00
436,0.00,-1000.00
437,-460.00,-1460.00
438,0.00,-1000.00
439,-368.20,-1368.20
440,-533.00,-1533.00
441,-836.70,-1836.70
442,22300.00,21300.00
443,0.00,-1000.00
444,-947.08,-1947.08
445,-595.00,-1595.00
446,0.00,-1000.00
447,-200.00,-1200.00
448,-100.00,-1100.00
449,-428.80,-1428.80
450,-92.80,-1092.80
451,-570.40,-1570.40
452,1645.74,645.74
453,18379.00,17379.00
454,-360.00,-1360.00
455,-700.00,-1700.00
456,-200.00,-1200.00
457,-995.24,-1995.24
458,2397.60,1397.60
459,0.00,-1000.00
460,0.00,-1000.00
461,-200.00,-1200.00
462,5850.63,4850.63
463,-400.00,-1400.00
464,0.00,-1000.00
465,21100.00,20100.00
466,-550.00,-1550.00
467,-400.00,-1400.00
468,15480.00,14480.00
469,-520.00,-1520.00
470,-800.00,-1800.00
471,0.00,-1000.00
472,-635.50,-1635.50
473,-514.00,-1514.00
474,-440.00,-1440.00
475,-520.00,-1520.00
476,-933.85,-1933.85
477,-200.00,-1200.00
478,-300.00,-1300.00
479,11193.65,10193.65
480,-981.10,-1981.10
481,0.00,-1000.00
482,5745.89,4745.89
483,0.00,-1000.00
484,-880.00,-1880.00
485,0.00,-1000.00
486,-665.46,-1665.46
487,2.45,-997.55
488,15000.00,14000.00
489,-843.20,-1843.20
490,6812.20,5812.20
491,0.00,-1000.00
492,-898.30,-1898.30
493,-827.20,-1827.20
494,3406.01,2406.01
495,-748.00,-1748.00
496,0.00,-1000.00
497,-289.79,-1289.79
498,-200.00,-1200.00
499,-650.00,-1650.00
500,-988.44,-1988.44
501,0.00,-1000.00
502,-400.00,-1400.00
503,4927.83,3927.83
504,0.00,-1000.00
505,30.77,-969.23
506,5821.97,4821.97
507,5787.92,4787.92
508,-200.00,-1200.00
509,-120.00,-1120.00
510,-440.00,-1440.00
511,-370.00,-1370.00
512,-550.00,-1550.00
513,-305.05,-1305.05
514,3860.00,2860.00
515,2144.51,1144.51
516,-440.00,-1440.00
517,4131.36,3131.36
518,-370.00,-1370.00
519,20000.00,19000.00
520,-577.82,-1577.82
521,-400.00,-1400.00
522,8320.00,7320.00
523,5262.58,4262.58
524,-872.00,-1872.00
525,-740.80,-1740.80
526,-211.60,-1211.60
527,-500.00,-1500.00
528,-279.10,-1279.10
529,13706.96,12706.96
530,-500.00,-1500.00
531,7364.00,6364.00
532,-823.60,-1823.60
533,-487.56,-1487.56
534,0.00,-1000.00
535,-861.76,-1861.76
536,-506.53,-1506.53
537,-820.00,-1820.00
538,-370.00,-1370.00
539,0.00,-1000.00
540,-300.00,-1300.00
541,-190.00,-1190.00
542,0.00,-1000.00
543,0.00,-1000.00
544,-769.60,-1769.60
545,-592.85,-1592.85
546,0.00,-1000.00
547,-320.00,-1320.00
548,0.00,-1000.00
549,0.00,-1000.00
