episode,timestep,reward
17,854,-2000000.0
17,856,-2000000.0
17,858,-2000000.0
17,860,-2000000.0
17,862,-2000000.0
17,864,-2000000.0
17,866,-2000000.0
17,868,-2000000.0
17,870,-2000000.0
17,872,-2000000.0
17,874,-1000000.0
17,876,-2000000.0
17,878,-2000000.0
17,880,-2000000.0
17,882,-2000000.0
17,884,-2000000.0
17,886,-2000000.0
17,888,-2000000.0
17,890,-2000000.0
17,892,-2000000.0
17,894,-2000000.0
18,896,-45.0
18,898,-2000000.0
18,900,-2000000.0
18,902,-2000000.0
18,904,-2000000.0
18,906,-2000000.0
18,908,-2000000.0
18,910,-2000000.0
18,912,-2000000.0
18,914,0.0
18,916,2000000.0
18,918,0.0
18,920,1000000.0
18,922,2000000.0
18,924,2000000.0
18,926,2000000.0
18,928,2000000.0
18,930,-1000000.0
18,932,-2000000.0
18,934,-2000000.0
18,936,-2000000.0
18,938,-2000000.0
18,940,-2000000.0
18,942,-2000000.0
18,944,-2000000.0
18,946,-2000000.0
19,948,-22.0
19,950,2000000.0
19,952,2000000.0
19,954,2000000.0
19,956,2000000.0
19,958,2000000.0
19,960,2000000.0
19,962,2000000.0
19,964,2000000.0
19,966,2000000.0
19,968,2000000.0
19,970,2000000.0
19,972,2000000.0
19,974,2000000.0
19,976,2000000.0
19,978,2000000.0
19,980,2000000.0
19,982,2000000.0
19,984,2000000.0
20,986,36.0
20,988,-2000000.0
20,990,-2000000.0
20,992,-2000000.0
20,994,-2000000.0
20,996,-2000000.0
20,998,-2000000.0
20,1000,-2000000.0
20,1002,-2000000.0
20,1004,-2000000.0
20,1006,-2000000.0
20,1008,-2000000.0
20,1010,-2000000.0
20,1012,-2000000.0
20,1014,-2000000.0
20,1016,-2000000.0
20,1018,-2000000.0
20,1020,-2000000.0
20,1022,-2000000.0
20,1024,-2000000.0
21,1026,-43.0
21,1028,-2000000.0
21,1030,-2000000.0
21,1032,-2000000.0
21,1034,-2000000.0
21,1036,-2000000.0
21,1038,-2000000.0
21,1040,-2000000.0
21,1042,-2000000.0
21,1044,-2000000.0
21,1046,-2000000.0
21,1048,-2000000.0
21,1050,-2000000.0
21,1052,-2000000.0
21,1054,-2000000.0
21,1056,-2000000.0
21,1058,-2000000.0
21,1060,-2000000.0
21,1062,-2000000.0
21,1064,-2000000.0
21,1066,-1000000.0
21,1068,-1000000.0
22,1070,-39.0
22,1072,2000000.0
22,1074,2000000.0
22,1076,2000000.0
22,1078,2000000.0
22,1080,2000000.0
22,1082,2000000.0
22,1084,2000000.0
22,1086,-2000000.0
22,1088,-2000000.0
22,1090,-1000000.0
22,1092,-1000000.0
22,1094,-1000000.0
22,1096,-2000000.0
22,1098,-1000000.0
22,1100,-2000000.0
22,1102,-2000000.0
22,1104,-2000000.0
22,1106,-2000000.0
22,1108,-2000000.0
22,1110,-2000000.0
22,1112,-2000000.0
22,1114,-2000000.0
22,1116,-1000000.0
22,1118,-2000000.0
22,1120,-1000000.0
22,1122,-2000000.0
22,1124,-2000000.0
22,1126,0.0
22,1128,-2000000.0
22,1130,-2000000.0
23,1132,-25.0
23,1134,-1000000.0
23,1136,-1000000.0
23,1138,-2000000.0
23,1140,-1000000.0
23,1142,-1000000.0
23,1144,-2000000.0
23,1146,-2000000.0
23,1148,-2000000.0
23,1150,-2000000.0
23,1152,-2000000.0
23,1154,-2000000.0
23,1156,-1000000.0
23,1158,-2000000.0
23,1160,-2000000.0
23,1162,-1000000.0
24,1164,-28.0
24,1166,-2000000.0
24,1168,-1000000.0
24,1170,-2000000.0
24,1172,-1000000.0
24,1174,-2000000.0
24,1176,-2000000.0
24,1178,-1000000.0
24,1180,-2000000.0
24,1182,-2000000.0
24,1184,-1000000.0
24,1186,-2000000.0
24,1188,-2000000.0
24,1190,-2000000.0
24,1192,-1000000.0
24,1194,-1000000.0
24,1196,-2000000.0
24,1198,-2000000.0
24,1200,-2000000.0
24,1202,-2000000.0
25,1204,-34.0
25,1206,2000000.0
25,1208,2000000.0
25,1210,2000000.0
25,1212,2000000.0
25,1214,2000000.0
25,1216,2000000.0
25,1218,2000000.0
25,1220,2000000.0
25,1222,2000000.0
25,1224,2000000.0
25,1226,2000000.0
25,1228,1000000.0
25,1230,0.0
25,1232,2000000.0
25,1234,2000000.0
25,1236,2000000.0
26,1238,31.0
26,1240,2000000.0
26,1242,2000000.0
26,1244,0.0
26,1246,2000000.0
26,1248,1000000.0
26,1250,1000000.0
26,1252,1000000.0
26,1254,2000000.0
26,1256,2000000.0
26,1258,2000000.0
26,1260,0.0
26,1262,2000000.0
26,1264,0.0
26,1266,2000000.0
26,1268,2000000.0
26,1270,2000000.0
26,1272,0.0
26,1274,2000000.0
26,1276,2000000.0
26,1278,2000000.0
26,1280,2000000.0
27,1282,34.0
27,1284,2000000.0
27,1286,2000000.0
27,1288,1000000.0
27,1290,2000000.0
27,1292,2000000.0
27,1294,1000000.0
27,1296,2000000.0
27,1298,2000000.0
27,1300,2000000.0
27,1302,0.0
27,1304,0.0
27,1306,2000000.0
27,1308,2000000.0
27,1310,0.0
27,1312,0.0
27,1314,2000000.0
27,1316,2000000.0
27,1318,2000000.0
27,1320,2000000.0
27,1322,2000000.0
27,1324,2000000.0
28,1326,32.0
28,1328,-2000000.0
28,1330,-2000000.0
28,1332,-2000000.0
28,1334,-2000000.0
28,1336,-2000000.0
28,1338,-2000000.0
28,1340,0.0
28,1342,0.0
28,1344,-2000000.0
28,1346,-2000000.0
28,1348,-2000000.0
28,1350,-2000000.0
28,1352,-2000000.0
28,1354,-1000000.0
28,1356,0.0
29,1358,-22.0
29,1360,2000000.0
29,1362,0.0
29,1364,2000000.0
29,1366,2000000.0
29,1368,2000000.0
29,1370,2000000.0
29,1372,2000000.0
29,1374,2000000.0
29,1376,0.0
29,1378,0.0
29,1380,0.0
29,1382,0.0
29,1384,-1000000.0
29,1386,2000000.0
29,1388,-2000000.0
29,1390,2000000.0
29,1392,-1000000.0
29,1394,0.0
29,1396,-2000000.0
29,1398,2000000.0
29,1400,1000000.0
29,1402,2000000.0
29,1404,0.0
29,1406,0.0
29,1408,0.0
29,1410,0.0
29,1412,2000000.0
29,1414,2000000.0
29,1416,2000000.0
29,1418,2000000.0
29,1420,1000000.0
29,1422,0.0
29,1424,0.0
30,1426,26.0
30,1428,-2000000.0
30,1430,-2000000.0
30,1432,0.0
30,1434,0.0
30,1436,0.0
30,1438,2000000.0
30,1440,2000000.0
30,1442,-2000000.0
30,1444,2000000.0
30,1446,2000000.0
30,1448,0.0
30,1450,2000000.0
30,1452,2000000.0
30,1454,2000000.0
30,1456,2000000.0
30,1458,2000000.0
31,1460,11.0
31,1462,-2000000.0
31,1464,-2000000.0
31,1466,-2000000.0
31,1468,-2000000.0
31,1470,-2000000.0
31,1472,-2000000.0
31,1474,-2000000.0
31,1476,-2000000.0
31,1478,-2000000.0
31,1480,-2000000.0
31,1482,-2000000.0
31,1484,-2000000.0
31,1486,-2000000.0
31,1488,-2000000.0
31,1490,-2000000.0
31,1492,-2000000.0
32,1494,-30.0
32,1496,2000000.0
32,1498,2000000.0
32,1500,2000000.0
32,1502,2000000.0
32,1504,2000000.0
32,1506,2000000.0
32,1508,2000000.0
32,1510,2000000.0
32,1512,2000000.0
32,1514,2000000.0
32,1516,2000000.0
32,1518,-2000000.0
32,1520,-2000000.0
32,1522,-2000000.0
32,1524,-2000000.0
32,1526,-2000000.0
32,1528,-2000000.0
32,1530,-2000000.0
32,1532,-2000000.0
32,1534,-2000000.0
32,1536,-2000000.0
33,1538,1.0
33,1540,-2000000.0
33,1542,-2000000.0
33,1544,-2000000.0
33,1546,-2000000.0
33,1548,-2000000.0
33,1550,-2000000.0
33,1552,-2000000.0
33,1554,-2000000.0
33,1556,-2000000.0
33,1558,-2000000.0
33,1560,-2000000.0
33,1562,-2000000.0
33,1564,-2000000.0
33,1566,-2000000.0
33,1568,-2000000.0
33,1570,-2000000.0
33,1572,0.0
33,1574,0.0
33,1576,0.0
33,1578,-2000000.0
34,1580,-35.0
34,1582,2000000.0
34,1584,2000000.0
34,1586,2000000.0
34,1588,2000000.0
34,1590,2000000.0
34,1592,2000000.0
34,1594,2000000.0
34,1596,-2000000.0
34,1598,-2000000.0
34,1600,-2000000.0
34,1602,-2000000.0
34,1604,0.0
34,1606,0.0
34,1608,0.0
34,1610,0.0
34,1612,2000000.0
34,1614,0.0
34,1616,2000000.0
34,1618,0.0
34,1620,0.0
34,1622,0.0
34,1624,2000000.0
34,1626,2000000.0
34,1628,2000000.0
35,1630,15.0
35,1632,0.0
35,1634,1000000.0
35,1636,2000000.0
35,1638,2000000.0
35,1640,2000000.0
35,1642,2000000.0
35,1644,0.0
35,1646,2000000.0
35,1648,2000000.0
35,1650,2000000.0
35,1652,0.0
35,1654,-2000000.0
35,1656,-1000000.0
35,1658,-1000000.0
35,1660,-2000000.0
35,1662,-2000000.0
35,1664,-1000000.0
35,1666,-2000000.0
35,1668,-1000000.0
35,1670,-1000000.0
35,1672,0.0
35,1674,-1000000.0
35,1676,-2000000.0
35,1678,-2000000.0
35,1680,-2000000.0
35,1682,-1000000.0
35,1684,-2000000.0
35,1686,-1000000.0
35,1688,-1000000.0
35,1690,-2000000.0
35,1692,-1000000.0
36,1694,-13.0
36,1696,-1000000.0
36,1698,-1000000.0
36,1700,-1000000.0
36,1702,-2000000.0
36,1704,-1000000.0
36,1706,0.0
36,1708,0.0
36,1710,-1000000.0
36,1712,-2000000.0
36,1714,-1000000.0
36,1716,0.0
36,1718,-2000000.0
36,1720,-1000000.0
36,1722,1000000.0
36,1724,-1000000.0
36,1726,-1000000.0
36,1728,0.0
36,1730,-1000000.0
37,1732,-16.0
37,1734,0.0
37,1736,-1000000.0
37,1738,-1000000.0
37,1740,-1000000.0
37,1742,0.0
37,1744,0.0
37,1746,-1000000.0
37,1748,0.0
37,1750,0.0
37,1752,0.0
37,1754,0.0
37,1756,0.0
37,1758,0.0
37,1760,0.0
37,1762,0.0
37,1764,0.0
37,1766,0.0
37,1768,0.0
37,1770,1000000.0
38,1772,-3.0
38,1774,0.0
38,1776,0.0
38,1778,0.0
38,1780,0.0
38,1782,1000000.0
38,1784,0.0
38,1786,0.0
38,1788,0.0
38,1790,-1000000.0
38,1792,0.0
38,1794,2000000.0
38,1796,0.0
38,1798,-1000000.0
38,1800,0.0
38,1802,0.0
38,1804,0.0
38,1806,1000000.0
38,1808,0.0
38,1810,0.0
38,1812,0.0
38,1814,1000000.0
38,1816,0.0
38,1818,0.0
38,1820,0.0
38,1822,0.0
38,1824,1000000.0
38,1826,0.0
38,1828,0.0
38,1830,1000000.0
38,1832,0.0
38,1834,0.0
38,1836,0.0
38,1838,2000000.0
39,1840,7.0
39,1842,0.0
39,1844,-2000000.0
39,1846,0.0
39,1848,-1000000.0
39,1850,0.0
39,1852,-1000000.0
39,1854,0.0
39,1856,0.0
39,1858,-1000000.0
39,1860,-1000000.0
39,1862,0.0
39,1864,0.0
39,1866,0.0
39,1868,0.0
39,1870,0.0
39,1872,0.0
39,1874,0.0
39,1876,-1000000.0
40,1878,-7.0
40,1880,0.0
40,1882,0.0
40,1884,0.0
40,1886,0.0
40,1888,1000000.0
40,1890,0.0
40,1892,0.0
40,1894,0.0
40,1896,0.0
40,1898,1000000.0
40,1900,0.0
40,1902,1000000.0
40,1904,0.0
40,1906,1000000.0
40,1908,1000000.0
40,1910,1000000.0
40,1912,0.0
40,1914,0.0
40,1916,1000000.0
40,1918,1000000.0
40,1920,1000000.0
40,1922,-1000000.0
40,1924,-1000000.0
40,1926,-1000000.0
40,1928,-2000000.0
40,1930,-1000000.0
40,1932,-1000000.0
40,1934,-2000000.0
40,1936,0.0
40,1938,-1000000.0
40,1940,-1000000.0
40,1942,0.0
40,1944,-1000000.0
40,1946,1000000.0
40,1948,0.0
40,1950,0.0
40,1952,0.0
40,1954,1000000.0
40,1956,0.0
40,1958,1000000.0
40,1960,0.0
40,1962,1000000.0
40,1964,0.0
40,1966,2000000.0
41,1968,4.0
41,1970,1000000.0
41,1972,1000000.0
41,1974,2000000.0
41,1976,2000000.0
41,1978,2000000.0
41,1980,1000000.0
41,1982,2000000.0
41,1984,2000000.0
41,1986,2000000.0
41,1988,1000000.0
41,1990,2000000.0
41,1992,2000000.0
41,1994,2000000.0
41,1996,2000000.0
41,1998,2000000.0
41,2000,2000000.0
41,2002,2000000.0
42,2004,33.0
42,2006,2000000.0
42,2008,2000000.0
42,2010,2000000.0
42,2012,2000000.0
42,2014,2000000.0
42,2016,1000000.0
42,2018,1000000.0
42,2020,2000000.0
42,2022,2000000.0
42,2024,0.0
42,2026,2000000.0
42,2028,1000000.0
42,2030,0.0
42,2032,2000000.0
42,2034,2000000.0
42,2036,0.0
42,2038,2000000.0
42,2040,2000000.0
42,2042,2000000.0
42,2044,2000000.0
43,2046,29.0
43,2048,-1000000.0
43,2050,-2000000.0
43,2052,-2000000.0
43,2054,-2000000.0
43,2056,0.0
43,2058,-2000000.0
43,2060,0.0
43,2062,-2000000.0
43,2064,-2000000.0
43,2066,0.0
43,2068,2000000.0
43,2070,-1000000.0
43,2072,0.0
43,2074,2000000.0
43,2076,0.0
43,2078,1000000.0
43,2080,2000000.0
43,2082,2000000.0
43,2084,2000000.0
43,2086,2000000.0
43,2088,0.0
43,2090,1000000.0
43,2092,1000000.0
43,2094,0.0
43,2096,2000000.0
43,2098,-2000000.0
43,2100,0.0
43,2102,1000000.0
43,2104,2000000.0
43,2106,2000000.0
43,2108,0.0
44,2110,5.0
44,2112,2000000.0
44,2114,2000000.0
44,2116,2000000.0
44,2118,2000000.0
44,2120,2000000.0
44,2122,2000000.0
44,2124,2000000.0
44,2126,2000000.0
44,2128,2000000.0
44,2130,2000000.0
44,2132,2000000.0
44,2134,-2000000.0
44,2136,-2000000.0
44,2138,-1000000.0
44,2140,-1000000.0
44,2142,-2000000.0
44,2144,-2000000.0
44,2146,0.0
44,2148,-2000000.0
44,2150,-2000000.0
44,2152,-1000000.0
44,2154,2000000.0
44,2156,2000000.0
44,2158,2000000.0
44,2160,2000000.0
44,2162,2000000.0
44,2164,2000000.0
44,2166,2000000.0
44,2168,2000000.0
45,2170,23.0
45,2172,-2000000.0
45,2174,-2000000.0
45,2176,-2000000.0
45,2178,-2000000.0
45,2180,-2000000.0
45,2182,-1000000.0
45,2184,-2000000.0
45,2186,-1000000.0
45,2188,-2000000.0
45,2190,-2000000.0
45,2192,-2000000.0
45,2194,0.0
45,2196,1000000.0
45,2198,0.0
45,2200,1000000.0
45,2202,2000000.0
45,2204,1000000.0
45,2206,1000000.0
45,2208,2000000.0
45,2210,0.0
45,2212,1000000.0
45,2214,1000000.0
45,2216,1000000.0
45,2218,0.0
45,2220,1000000.0
45,2222,0.0
45,2224,1000000.0
45,2226,1000000.0
45,2228,2000000.0
45,2230,0.0
45,2232,0.0
45,2234,0.0
46,2236,-4.0
46,2238,2000000.0
46,2240,0.0
46,2242,2000000.0
46,2244,2000000.0
46,2246,2000000.0
46,2248,1000000.0
46,2250,0.0
46,2252,-1000000.0
46,2254,-1000000.0
46,2256,-1000000.0
46,2258,0.0
46,2260,0.0
46,2262,2000000.0
46,2264,2000000.0
46,2266,0.0
46,2268,-2000000.0
46,2270,0.0
46,2272,2000000.0
46,2274,0.0
46,2276,2000000.0
46,2278,0.0
46,2280,1000000.0
46,2282,0.0
46,2284,1000000.0
46,2286,0.0
46,2288,2000000.0
46,2290,0.0
46,2292,1000000.0
47,2294,20.0
47,2296,0.0
47,2298,-2000000.0
47,2300,0.0
47,2302,-2000000.0
47,2304,0.0
47,2306,2000000.0
47,2308,0.0
47,2310,-1000000.0
47,2312,2000000.0
47,2314,-2000000.0
47,2316,0.0
47,2318,1000000.0
47,2320,-1000000.0
47,2322,-1000000.0
47,2324,2000000.0
47,2326,2000000.0
47,2328,1000000.0
47,2330,0.0
47,2332,2000000.0
47,2334,0.0
47,2336,2000000.0
47,2338,0.0
47,2340,0.0
47,2342,2000000.0
47,2344,0.0
47,2346,2000000.0
47,2348,0.0
48,2350,10.0
48,2352,1000000.0
48,2354,-2000000.0
48,2356,0.0
48,2358,2000000.0
48,2360,2000000.0
48,2362,2000000.0
48,2364,2000000.0
48,2366,2000000.0
48,2368,0.0
48,2370,0.0
48,2372,2000000.0
48,2374,2000000.0
48,2376,0.0
48,2378,0.0
48,2380,2000000.0
48,2382,2000000.0
48,2384,2000000.0
48,2386,1000000.0
48,2388,2000000.0
48,2390,1000000.0
48,2392,-2000000.0
49,2394,23.0
49,2396,2000000.0
49,2398,0.0
49,2400,2000000.0
49,2402,1000000.0
49,2404,1000000.0
49,2406,2000000.0
49,2408,1000000.0
49,2410,2000000.0
49,2412,1000000.0
49,2414,1000000.0
49,2416,2000000.0
49,2418,0.0
49,2420,1000000.0
49,2422,1000000.0
49,2424,1000000.0
49,2426,2000000.0
49,2428,1000000.0
49,2430,2000000.0
49,2432,2000000.0
49,2434,2000000.0
49,2436,2000000.0
49,2438,2000000.0
49,2440,0.0
50,2442,30.0
50,2444,-1000000.0
50,2446,-2000000.0
50,2448,-2000000.0
50,2450,-2000000.0
50,2452,-2000000.0
50,2454,-1000000.0
50,2456,0.0
50,2458,-1000000.0
50,2460,1000000.0
50,2462,-2000000.0
50,2464,-2000000.0
50,2466,2000000.0
50,2468,1000000.0
50,2470,-2000000.0
50,2472,2000000.0
50,2474,0.0
50,2476,0.0
50,2478,2000000.0
50,2480,0.0
50,2482,2000000.0
50,2484,2000000.0
50,2486,2000000.0
50,2488,2000000.0
50,2490,2000000.0
50,2492,2000000.0
50,2494,2000000.0
50,2496,2000000.0
50,2498,2000000.0
50,2500,2000000.0
50,2502,0.0
50,2504,-2000000.0
50,2506,-2000000.0
50,2508,-2000000.0
50,2510,-2000000.0
50,2512,-2000000.0
50,2514,-2000000.0
50,2516,-2000000.0
50,2518,-2000000.0
50,2520,-2000000.0
50,2522,-2000000.0
50,2524,-2000000.0
50,2526,0.0
50,2528,2000000.0
50,2530,2000000.0
50,2532,2000000.0
50,2534,2000000.0
50,2536,2000000.0
50,2538,2000000.0
50,2540,2000000.0
50,2542,2000000.0
50,2544,2000000.0
50,2546,2000000.0
50,2548,2000000.0
51,2550,11.0
51,2552,2000000.0
51,2554,2000000.0
51,2556,2000000.0
51,2558,2000000.0
51,2560,2000000.0
51,2562,2000000.0
51,2564,2000000.0
51,2566,2000000.0
51,2568,2000000.0
51,2570,2000000.0
51,2572,2000000.0
51,2574,-2000000.0
51,2576,-2000000.0
51,2578,-2000000.0
51,2580,-2000000.0
51,2582,-2000000.0
51,2584,-2000000.0
51,2586,-2000000.0
51,2588,0.0
51,2590,-2000000.0
51,2592,-2000000.0
51,2594,-2000000.0
51,2596,0.0
51,2598,0.0
51,2600,2000000.0
51,2602,0.0
51,2604,2000000.0
51,2606,2000000.0
51,2608,-1000000.0
51,2610,1000000.0
51,2612,2000000.0
51,2614,2000000.0
51,2616,2000000.0
52,2618,17.0
52,2620,-2000000.0
52,2622,2000000.0
52,2624,2000000.0
52,2626,1000000.0
52,2628,2000000.0
52,2630,1000000.0
52,2632,1000000.0
52,2634,2000000.0
52,2636,2000000.0
52,2638,2000000.0
52,2640,0.0
52,2642,0.0
52,2644,2000000.0
52,2646,0.0
52,2648,2000000.0
52,2650,1000000.0
52,2652,2000000.0
52,2654,1000000.0
52,2656,1000000.0
52,2658,0.0
53,2660,22.0
53,2662,2000000.0
53,2664,0.0
53,2666,-2000000.0
53,2668,-2000000.0
53,2670,-1000000.0
