episode,final_balance,cum_reward
263,0.00,-1000.00
264,0.00,-1000.00
265,0.00,-1000.00
266,0.00,-1000.00
267,0.00,-1000.00
268,0.00,-1000.00
269,0.00,-1000.00
270,0.00,-1000.00
271,0.00,-1000.00
272,13733.51,12733.51
273,0.00,-1000.00
274,2549.09,1549.09
275,0.00,-1000.00
276,0.00,-1000.00
277,0.00,-1000.00
278,-334.93,-1334.93
279,0.00,-1000.00
280,0.00,-1000.00
281,0.00,-1000.00
282,0.00,-1000.00
283,0.00,-1000.00
284,0.00,-1000.00
285,0.00,-1000.00
286,0.00,-1000.00
287,0.00,-1000.00
288,0.00,-1000.00
289,0.00,-1000.00
290,0.00,-1000.00
291,0.00,-1000.00
292,-512.29,-1512.29
293,0.00,-1000.00
294,0.00,-1000.00
295,0.00,-1000.00
296,0.00,-1000.00
297,0.00,-1000.00
298,0.00,-1000.00
299,0.00,-1000.00
300,0.00,-1000.00
301,0.00,-1000.00
302,0.00,-1000.00
303,0.00,-1000.00
304,9073.89,8073.89
305,0.00,-1000.00
306,0.00,-1000.00
307,0.00,-1000.00
308,0.00,-1000.00
309,0.00,-1000.00
310,0.00,-1000.00
311,25000.00,24000.00
312,0.00,-1000.00
313,0.00,-1000.00
314,0.00,-1000.00
315,0.00,-1000.00
316,0.00,-1000.00
317,0.00,-1000.00
318,0.00,-1000.00
319,0.00,-1000.00
320,0.00,-1000.00
321,0.00,-1000.00
322,0.00,-1000.00
323,0.00,-1000.00
324,0.00,-1000.00
325,0.00,-1000.00
326,0.00,-1000.00
327,0.00,-1000.00
328,0.00,-1000.00
329,0.00,-1000.00
330,0.00,-1000.00
331,0.00,-1000.00
332,-990.97,-1990.97
333,-927.95,-1927.95
334,0.00,-1000.00
335,0.00,-1000.00
336,0.00,-1000.00
337,0.00,-1000.00
338,0.00,-1000.00
339,-943.54,-1943.54
340,0.00,-1000.00
341,0.00,-1000.00
342,-112.66,-1112.66
343,0.00,-1000.00
344,-671.83,-1671.83
345,0.00,-1000.00
346,0.00,-1000.00
347,12770.68,11770.68
348,-465.25,-1465.25
349,0.00,-1000.00
350,0.00,-1000.00
351,0.00,-1000.00
352,0.00,-1000.00
353,0.00,-1000.00
354,0.00,-1000.00
355,0.00,-1000.00
356,-911.15,-1911.15
357,0.00,-1000.00
358,21000.00,20000.00
359,0.00,-1000.00
360,0.00,-1000.00
361,0.00,-1000.00
362,0.00,-1000.00
363,0.00,-1000.00
364,24000.00,23000.00
365,0.00,-1000.00
366,0.00,-1000.00
367,0.00,-1000.00
368,0.00,-1000.00
369,0.00,-1000.00
370,0.00,-1000.00
371,0.00,-1000.00
372,0.00,-1000.00
373,-860.50,-1860.50
374,8000.00,7000.00
375,0.00,-1000.00
376,17000.00,16000.00
377,-0.00,-1000.00
378,0.00,-1000.00
379,15345.56,14345.56
380,0.00,-1000.00
381,0.00,-1000.00
382,0.00,-1000.00
383,0.00,-1000.00
384,0.00,-1000.00
385,0.00,-1000.00
386,0.00,-1000.00
387,13000.00,12000.00
388,-73.28,-1073.28
389,-716.50,-1716.50
390,0.00,-1000.00
391,0.00,-1000.00
392,0.00,-1000.00
393,-580.85,-1580.85
394,0.00,-1000.00
395,0.00,-1000.00
396,0.00,-1000.00
397,0.00,-1000.00
398,0.00,-1000.00
399,-460.54,-1460.54
400,0.00,-1000.00
401,-0.00,-1000.00
402,0.00,-1000.00
403,0.00,-1000.00
404,-753.23,-1753.23
405,0.00,-1000.00
406,0.00,-1000.00
407,0.00,-1000.00
408,0.00,-1000.00
409,0.00,-1000.00
410,0.00,-1000.00
411,0.00,-1000.00
412,0.00,-1000.00
413,0.00,-1000.00
414,0.00,-1000.00
415,0.00,-1000.00
416,0.00,-1000.00
417,0.00,-1000.00
418,-352.73,-1352.73
419,25000.00,24000.00
420,0.00,-1000.00
421,0.00,-1000.00
422,0.00,-1000.00
423,0.00,-1000.00
424,0.00,-1000.00
425,0.00,-1000.00
426,0.00,-1000.00
427,0.00,-1000.00
428,0.00,-1000.00
429,-794.14,-1794.14
430,0.00,-1000.00
431,0.00,-1000.00
432,0.00,-1000.00
433,0.00,-1000.00
434,0.00,-1000.00
435,0.00,-1000.00
436,0.00,-1000.00
437,-0.00,-1000.00
438,0.00,-1000.00
439,0.00,-1000.00
440,0.00,-1000.00
441,0.00,-1000.00
442,0.00,-1000.00
443,0.00,-1000.00
444,0.00,-1000.00
445,0.00,-1000.00
446,0.00,-1000.00
447,0.00,-1000.00
448,0.00,-1000.00
449,0.00,-1000.00
450,-633.22,-1633.22
451,0.00,-1000.00
452,0.00,-1000.00
453,0.00,-1000.00
454,0.00,-1000.00
455,0.00,-1000.00
456,0.00,-1000.00
457,0.00,-1000.00
458,-956.29,-1956.29
459,0.00,-1000.00
460,0.00,-1000.00
461,0.00,-1000.00
462,0.00,-1000.00
463,0.00,-1000.00
464,0.00,-1000.00
465,0.00,-1000.00
466,23810.90,22810.90
467,0.00,-1000.00
468,9000.00,8000.00
469,0.00,-1000.00
470,22617.27,21617.27
471,0.00,-1000.00
472,0.00,-1000.00
473,0.00,-1000.00
474,0.00,-1000.00
475,0.00,-1000.00
476,0.00,-1000.00
477,0.00,-1000.00
478,0.00,-1000.00
479,0.00,-1000.00
480,0.00,-1000.00
481,0.00,-1000.00
482,0.00,-1000.00
483,0.00,-1000.00
484,0.00,-1000.00
485,0.00,-1000.00
486,0.00,-1000.00
487,0.00,-1000.00
488,0.00,-1000.00
489,0.00,-1000.00
490,0.00,-1000.00
491,0.00,-1000.00
492,-978.04,-1978.04
493,0.00,-1000.00
494,0.00,-1000.00
495,0.00,-1000.00
496,0.00,-1000.00
497,0.00,-1000.00
498,0.00,-1000.00
499,0.00,-1000.00
500,0.00,-1000.00
501,0.00,-1000.00
502,18079.86,17079.86
503,0.00,-1000.00
504,-0.00,-1000.00
505,0.00,-1000.00
506,-715.64,-1715.64
507,0.00,-1000.00
508,-948.02,-1948.02
509,0.00,-1000.00
510,0.00,-1000.00
511,0.00,-1000.00
512,0.00,-1000.00
513,0.00,-1000.00
514,0.00,-1000.00
515,0.00,-1000.00
516,0.00,-1000.00
517,0.00,-1000.00
518,0.00,-1000.00
519,0.00,-1000.00
520,0.00,-1000.00
521,0.00,-1000.00
522,0.00,-1000.00
523,0.00,-1000.00
524,0.00,-1000.00
525,0.00,-1000.00
526,0.00,-1000.00
527,0.00,-1000.00
528,0.00,-1000.00
529,0.00,-1000.00
530,0.00,-1000.00
531,33376.58,32376.58
532,0.00,-1000.00
533,0.00,-1000.00
534,11380.37,10380.37
535,0.00,-1000.00
536,0.00,-1000.00
537,0.00,-1000.00
538,0.00,-1000.00
539,0.00,-1000.00
540,0.00,-1000.00
541,-593.19,-1593.19
542,0.00,-1000.00
543,0.00,-1000.00
544,0.00,-1000.00
545,0.00,-1000.00
546,0.00,-1000.00
547,0.00,-1000.00
548,0.00,-1000.00
549,1310.96,310.96
550,0.00,-1000.00
551,0.00,-1000.00
552,0.00,-1000.00
553,0.00,-1000.00
554,0.00,-1000.00
555,-734.14,-1734.14
556,0.00,-1000.00
557,0.00,-1000.00
558,0.00,-1000.00
559,0.00,-1000.00
560,10000.00,9000.00
561,0.00,-1000.00
562,0.00,-1000.00
563,0.00,-1000.00
564,0.00,-1000.00
565,0.00,-1000.00
566,0.00,-1000.00
567,-334.15,-1334.15
568,0.00,-1000.00
569,0.00,-1000.00
570,0.00,-1000.00
571,0.00,-1000.00
572,0.00,-1000.00
573,0.00,-1000.00
574,-445.35,-1445.35
575,0.00,-1000.00
576,0.00,-1000.00
577,0.00,-1000.00
578,0.00,-1000.00
579,0.00,-1000.00
580,0.00,-1000.00
581,-738.45,-1738.45
582,0.00,-1000.00
583,0.00,-1000.00
584,0.00,-1000.00
585,0.00,-1000.00
586,0.00,-1000.00
587,0.00,-1000.00
588,0.00,-1000.00
589,0.00,-1000.00
590,0.00,-1000.00
591,0.00,-1000.00
592,0.00,-1000.00
593,0.00,-1000.00
594,0.00,-1000.00
595,21000.00,20000.00
596,0.00,-1000.00
597,0.00,-1000.00
598,0.00,-1000.00
599,-925.15,-1925.15
600,0.00,-1000.00
601,0.00,-1000.00
602,0.00,-1000.00
603,0.00,-1000.00
604,0.00,-1000.00
605,0.00,-1000.00
606,1049.88,49.88
607,0.00,-1000.00
608,0.00,-1000.00
609,0.00,-1000.00
610,0.00,-1000.00
611,0.00,-1000.00
612,0.00,-1000.00
613,0.00,-1000.00
614,0.00,-1000.00
615,0.00,-1000.00
616,0.00,-1000.00
617,0.00,-1000.00
618,0.00,-1000.00
619,0.00,-1000.00
620,28992.81,27992.81
621,0.00,-1000.00
622,0.00,-1000.00
623,0.00,-1000.00
624,-370.21,-1370.21
625,0.00,-1000.00
626,-942.37,-1942.37
627,0.00,-1000.00
628,0.00,-1000.00
629,0.00,-1000.00
630,0.00,-1000.00
631,0.00,-1000.00
632,10134.08,9134.08
633,0.00,-1000.00
634,0.00,-1000.00
635,0.00,-1000.00
636,0.00,-1000.00
637,0.00,-1000.00
638,0.00,-1000.00
639,0.00,-1000.00
640,0.00,-1000.00
641,0.00,-1000.00
642,0.00,-1000.00
643,0.00,-1000.00
644,0.00,-1000.00
645,24000.00,23000.00
646,0.00,-1000.00
647,0.00,-1000.00
648,0.00,-1000.00
649,0.00,-1000.00
650,0.00,-1000.00
651,0.00,-1000.00
652,6018.66,5018.66
653,0.00,-1000.00
654,21000.00,20000.00
655,0.00,-1000.00
656,0.00,-1000.00
657,0.00,-1000.00
658,0.00,-1000.00
659,0.00,-1000.00
660,0.00,-1000.00
661,0.00,-1000.00
662,0.00,-1000.00
663,0.00,-1000.00
664,0.00,-1000.00
665,-613.55,-1613.55
666,0.00,-1000.00
667,0.00,-1000.00
668,0.00,-1000.00
669,-955.69,-1955.69
670,0.00,-1000.00
671,-478.78,-1478.78
672,20000.00,19000.00
673,0.00,-1000.00
674,0.00,-1000.00
675,0.00,-1000.00
676,0.00,-1000.00
677,0.00,-1000.00
678,0.00,-1000.00
679,0.00,-1000.00
680,0.00,-1000.00
681,0.00,-1000.00
682,0.00,-1000.00
683,-491.07,-1491.07
684,0.00,-1000.00
685,0.00,-1000.00
686,0.00,-1000.00
687,0.00,-1000.00
688,0.00,-1000.00
689,0.00,-1000.00
690,0.00,-1000.00
691,0.00,-1000.00
692,0.00,-1000.00
693,0.00,-1000.00
694,0.00,-1000.00
695,0.00,-1000.00
696,0.00,-1000.00
697,0.00,-1000.00
698,0.00,-1000.00
699,0.00,-1000.00
700,0.00,-1000.00
701,36000.00,35000.00
702,0.00,-1000.00
703,0.00,-1000.00
704,0.00,-1000.00
705,0.00,-1000.00
706,0.00,-1000.00
707,0.00,-1000.00
708,0.00,-1000.00
709,0.00,-1000.00
710,8063.60,7063.60
711,0.00,-1000.00
712,-401.25,-1401.25
713,0.00,-1000.00
714,0.00,-1000.00
715,0.00,-1000.00
716,-932.75,-1932.75
717,-921.92,-1921.92
718,0.00,-1000.00
719,0.00,-1000.00
720,0.00,-1000.00
721,0.00,-1000.00
722,-886.86,-1886.86
723,0.00,-1000.00
724,-0.00,-1000.00
725,0.00,-1000.00
726,0.00,-1000.00
727,0.00,-1000.00
728,0.00,-1000.00
729,0.00,-1000.00
730,0.00,-1000.00
731,0.00,-1000.00
732,0.00,-1000.00
733,0.00,-1000.00
734,0.00,-1000.00
735,0.00,-1000.00
736,0.00,-1000.00
737,0.00,-1000.00
738,0.00,-1000.00
739,0.00,-1000.00
740,0.00,-1000.00
741,0.00,-1000.00
742,0.00,-1000.00
743,0.00,-1000.00
744,-776.35,-1776.35
745,24000.00,23000.00
746,0.00,-1000.00
747,22314.84,21314.84
748,0.00,-1000.00
749,0.00,-1000.00
750,0.00,-1000.00
751,0.00,-1000.00
752,0.00,-1000.00
753,0.00,-1000.00
754,-885.27,-1885.27
755,0.00,-1000.00
756,0.00,-1000.00
757,0.00,-1000.00
758,-277.47,-1277.47
759,-884.96,-1884.96
760,0.00,-1000.00
761,0.00,-1000.00
762,0.00,-1000.00
763,0.00,-1000.00
764,0.00,-1000.00
765,0.00,-1000.00
766,-696.86,-1696.86
767,0.00,-1000.00
768,0.00,-1000.00
769,26000.00,25000.00
770,0.00,-1000.00
771,0.00,-1000.00
772,0.00,-1000.00
773,0.00,-1000.00
774,0.00,-1000.00
775,0.00,-1000.00
776,0.00,-1000.00
777,0.00,-1000.00
778,3000.00,2000.00
779,0.00,-1000.00
780,0.00,-1000.00
781,0.00,-1000.00
782,-960.67,-1960.67
783,0.00,-1000.00
784,0.00,-1000.00
785,0.00,-1000.00
786,0.00,-1000.00
787,0.00,-1000.00
788,0.00,-1000.00
789,0.00,-1000.00
790,0.00,-1000.00
791,0.00,-1000.00
792,0.00,-1000.00
793,27000.00,26000.00
794,-273.25,-1273.25
795,0.00,-1000.00
796,0.00,-1000.00
797,0.00,-1000.00
798,9000.00,8000.00
799,0.00,-1000.00
800,0.00,-1000.00
801,-958.07,-1958.07
802,0.00,-1000.00
803,0.00,-1000.00
804,0.00,-1000.00
805,0.00,-1000.00
806,0.00,-1000.00
807,0.00,-1000.00
808,0.00,-1000.00
809,3757.42,2757.42
810,11000.00,10000.00
811,0.00,-1000.00
812,0.00,-1000.00
813,0.00,-1000.00
814,0.00,-1000.00
815,0.00,-1000.00
816,0.00,-1000.00
817,0.00,-1000.00
818,-741.87,-1741.87
819,0.00,-1000.00
820,0.00,-1000.00
821,0.00,-1000.00
822,0.00,-1000.00
823,0.00,-1000.00
824,0.00,-1000.00
825,0.00,-1000.00
826,0.00,-1000.00
827,-67.54,-1067.54
828,31000.00,30000.00
829,0.00,-1000.00
830,0.00,-1000.00
831,0.00,-1000.00
832,0.00,-1000.00
833,0.00,-1000.00
834,0.00,-1000.00
835,22000.00,21000.00
836,7000.00,6000.00
837,0.00,-1000.00
838,0.00,-1000.00
839,0.00,-1000.00
840,0.00,-1000.00
841,0.00,-1000.00
842,0.00,-1000.00
843,0.00,-1000.00
844,-647.54,-1647.54
845,0.00,-1000.00
846,0.00,-1000.00
847,36000.00,35000.00
848,0.00,-1000.00
849,0.00,-1000.00
850,0.00,-1000.00
851,0.00,-1000.00
852,0.00,-1000.00
853,0.00,-1000.00
854,0.00,-1000.00
855,0.00,-1000.00
856,0.00,-1000.00
857,30000.00,29000.00
858,0.00,-1000.00
859,0.00,-1000.00
860,0.00,-1000.00
861,0.00,-1000.00
862,0.00,-1000.00
863,0.00,-1000.00
864,0.00,-1000.00
865,-185.25,-1185.25
866,0.00,-1000.00
867,0.00,-1000.00
868,0.00,-1000.00
869,0.00,-1000.00
870,0.00,-1000.00
871,0.00,-1000.00
872,0.00,-1000.00
873,0.00,-1000.00
874,0.00,-1000.00
875,0.00,-1000.00
876,0.00,-1000.00
877,0.00,-1000.00
878,0.00,-1000.00
879,15000.00,14000.00
880,0.00,-1000.00
881,0.00,-1000.00
882,0.00,-1000.00
883,0.00,-1000.00
884,0.00,-1000.00
885,-273.68,-1273.68
886,0.00,-1000.00
887,0.00,-1000.00
888,0.00,-1000.00
889,0.00,-1000.00
890,0.00,-1000.00
891,0.00,-1000.00
892,0.00,-1000.00
893,0.00,-1000.00
894,0.00,-1000.00
895,0.00,-1000.00
896,0.00,-1000.00
897,0.00,-1000.00
898,0.00,-1000.00
899,0.00,-1000.00
900,21000.00,20000.00
901,0.00,-1000.00
902,0.00,-1000.00
903,0.00,-1000.00
904,0.00,-1000.00
905,0.00,-1000.00
906,0.00,-1000.00
907,0.00,-1000.00
908,0.00,-1000.00
909,0.00,-1000.00
910,0.00,-1000.00
911,-451.29,-1451.29
