episode,final_balance,cum_reward
1104,-461.20,-1461.20
1105,-188.05,-1188.05
1106,-952.81,-1952.81
1107,-729.99,-1729.99
1108,0.00,-1000.00
1109,-422.29,-1422.29
1110,-300.00,-1300.00
1111,9144.40,8144.40
1112,10678.30,9678.30
1113,-596.80,-1596.80
1114,0.00,-1000.00
1115,2830.00,1830.00
1116,-602.30,-1602.30
1117,-872.38,-1872.38
1118,0.00,-1000.00
1119,10621.19,9621.19
1120,16656.08,15656.08
1121,-91.90,-1091.90
1122,-378.38,-1378.38
1123,-702.29,-1702.29
1124,0.00,-1000.00
1125,-895.49,-1895.49
1126,-190.00,-1190.00
1127,0.00,-1000.00
1128,-100.00,-1100.00
1129,0.00,-1000.00
1130,-100.00,-1100.00
1131,0.00,-1000.00
1132,12467.56,11467.56
1133,0.00,-1000.00
1134,-804.00,-1804.00
1135,0.00,-1000.00
1136,0.00,-1000.00
1137,-200.00,-1200.00
1138,-100.00,-1100.00
1139,-849.47,-1849.47
1140,-659.88,-1659.88
1141,0.00,-1000.00
1142,-640.00,-1640.00
1143,-370.00,-1370.00
1144,9017.82,8017.82
1145,15694.27,14694.27
1146,-596.80,-1596.80
1147,-440.00,-1440.00
1148,0.00,-1000.00
1149,11112.00,10112.00
1150,0.00,-1000.00
1151,0.00,-1000.00
1152,-100.00,-1100.00
1153,-788.32,-1788.32
1154,0.00,-1000.00
1155,-440.00,-1440.00
1156,-565.60,-1565.60
1157,-611.20,-1611.20
1158,386.46,-613.54
1159,-706.50,-1706.50
1160,0.00,-1000.00
1161,0.00,-1000.00
1162,-546.40,-1546.40
1163,-370.00,-1370.00
1164,-756.80,-1756.80
1165,0.00,-1000.00
1166,-406.73,-1406.73
1167,-773.51,-1773.51
1168,0.00,-1000.00
1169,15029.10,14029.10
1170,-483.93,-1483.93
1171,-272.67,-1272.67
1172,-801.55,-1801.55
1173,0.00,-1000.00
1174,-476.90,-1476.90
1175,-280.00,-1280.00
1176,0.00,-1000.00
1177,15244.75,14244.75
1178,1514.97,514.97
1179,-280.00,-1280.00
1180,2151.61,1151.61
1181,-868.32,-1868.32
1182,10494.47,9494.47
1183,16000.00,15000.00
1184,3988.09,2988.09
1185,-640.00,-1640.00
1186,-668.22,-1668.22
1187,0.00,-1000.00
1188,0.00,-1000.00
1189,-297.73,-1297.73
1190,-288.00,-1288.00
1191,23300.00,22300.00
1192,0.00,-1000.00
1193,-190.00,-1190.00
1194,31024.50,30024.50
1195,0.00,-1000.00
1196,-100.00,-1100.00
1197,-665.63,-1665.63
1198,0.00,-1000.00
1199,-200.00,-1200.00
1200,-764.24,-1764.24
1201,-836.70,-1836.70
1202,-100.00,-1100.00
1203,-4.15,-1004.15
1204,8520.00,7520.00
1205,-664.08,-1664.08
1206,0.00,-1000.00
1207,16960.00,15960.00
1208,1.47,-998.53
1209,-200.00,-1200.00
1210,0.00,-1000.00
1211,-424.00,-1424.00
1212,21329.00,20329.00
1213,5554.33,4554.33
1214,0.00,-1000.00
1215,0.00,-1000.00
1216,0.00,-1000.00
1217,-100.00,-1100.00
1218,-300.00,-1300.00
1219,14200.00,13200.00
1220,-641.60,-1641.60
1221,6633.13,5633.13
1222,-565.39,-1565.39
1223,-748.00,-1748.00
1224,-100.00,-1100.00
1225,-826.36,-1826.37
1226,7375.49,6375.49
1227,-271.00,-1271.00
1228,0.00,-1000.00
1229,856.74,-143.26
1230,-590.99,-1590.99
1231,0.00,-1000.00
1232,-547.97,-1547.97
1233,-280.00,-1280.00
1234,-433.00,-1433.00
1235,-190.00,-1190.00
1236,9634.64,8634.64
1237,-720.06,-1720.06
1238,-433.00,-1433.00
1239,9133.26,8133.26
1240,-222.40,-1222.40
1241,35000.00,34000.00
1242,-400.00,-1400.00
1243,-400.00,-1400.00
1244,155.37,-844.63
1245,-530.00,-1530.00
1246,0.00,-1000.00
1247,0.00,-1000.00
1248,11642.00,10642.00
1249,-421.42,-1421.42
1250,-100.00,-1100.00
1251,17460.00,16460.00
1252,-769.60,-1769.60
1253,-744.85,-1744.85
1254,-338.65,-1338.65
1255,31000.00,30000.00
1256,-882.43,-1882.43
1257,-617.60,-1617.60
1258,-470.00,-1470.00
1259,-722.17,-1722.17
1260,-100.00,-1100.00
1261,-781.30,-1781.30
1262,-100.00,-1100.00
1263,0.00,-1000.00
1264,14.82,-985.18
1265,-595.00,-1595.00
1266,10329.00,9329.00
1267,12100.06,11100.06
1268,-635.50,-1635.50
1269,-927.41,-1927.41
1270,-424.00,-1424.00
1271,-100.00,-1100.00
1272,-720.00,-1720.00
1273,0.00,-1000.00
1274,-100.00,-1100.00
1275,-100.00,-1100.00
1276,-280.00,-1280.00
1277,0.00,-1000.00
1278,-100.00,-1100.00
1279,-200.00,-1200.00
1280,-816.29,-1816.29
1281,2600.00,1600.00
1282,-580.10,-1580.10
1283,0.00,-1000.00
1284,5915.41,4915.41
1285,-189.56,-1189.56
1286,393.07,-606.93
1287,-280.00,-1280.00
1288,-800.00,-1800.00
1289,-841.24,-1841.24
1290,19679.00,18679.00
1291,-848.80,-1848.80
1292,-954.07,-1954.07
1293,-510.00,-1510.00
1294,-533.44,-1533.44
1295,0.00,-1000.00
1296,0.00,-1000.00
1297,-280.00,-1280.00
1298,9023.38,8023.38
1299,0.00,-1000.00
1300,12146.00,11146.00
1301,0.00,-1000.00
1302,7290.00,6290.00
1303,0.00,-1000.00
1304,-100.00,-1100.00
1305,-988.16,-1988.16
1306,4692.57,3692.57
1307,23000.00,22000.00
1308,-200.00,-1200.00
1309,-697.60,-1697.60
1310,-100.00,-1100.00
1311,-851.82,-1851.82
1312,0.00,-1000.00
1313,-814.00,-1814.00
1314,0.00,-1000.00
1315,8611.40,7611.40
1316,7100.00,6100.00
1317,-271.00,-1271.00
1318,-857.12,-1857.12
1319,-848.80,-1848.80
1320,-627.76,-1627.76
1321,18777.64,17777.64
1322,9037.00,8037.00
1323,-806.86,-1806.86
1324,-546.40,-1546.40
1325,0.16,-999.84
1326,-771.81,-1771.81
1327,-100.00,-1100.00
1328,-813.58,-1813.58
1329,0.00,-1000.00
1330,10976.00,9976.00
1331,-100.00,-1100.00
1332,-659.80,-1659.80
1333,10278.83,9278.83
1334,-271.00,-1271.00
1335,-882.89,-1882.89
1336,9720.00,8720.00
1337,-829.90,-1829.90
1338,0.00,-1000.00
1339,16419.28,15419.28
1340,10600.00,9600.00
1341,-433.00,-1433.00
1342,-285.82,-1285.82
1343,10053.03,9053.03
1344,-273.64,-1273.64
1345,3696.00,2696.00
1346,-697.67,-1697.67
1347,-300.00,-1300.00
1348,-100.00,-1100.00
1349,0.00,-1000.00
1350,-61.42,-1061.42
1351,-255.71,-1255.71
1352,-100.00,-1100.00
1353,-190.00,-1190.00
1354,15720.30,14720.30
1355,-352.00,-1352.00
1356,-100.00,-1100.00
1357,-4.93,-1004.93
1358,-962.49,-1962.49
1359,-861.09,-1861.09
1360,-595.00,-1595.00
1361,-646.29,-1646.29
1362,-931.71,-1931.71
1363,-759.90,-1759.90
1364,6393.06,5393.06
1365,17000.00,16000.00
1366,-716.50,-1716.50
1367,6491.78,5491.78
1368,14200.00,13200.00
1369,0.00,-1000.00
1370,-320.00,-1320.00
1371,-642.79,-1642.79
1372,-360.90,-1360.90
1373,8100.00,7100.00
1374,-100.00,-1100.00
1375,172.89,-827.11
1376,17400.00,16400.00
1377,-100.00,-1100.00
1378,12194.90,11194.90
1379,0.00,-1000.00
1380,0.00,-1000.00
1381,-100.00,-1100.00
1382,6430.43,5430.43
1383,0.00,-1000.00
1384,-744.83,-1744.83
1385,-596.80,-1596.80
1386,0.00,-1000.00
1387,0.00,-1000.00
1388,-100.00,-1100.00
1389,0.00,-1000.00
1390,-0.17,-1000.17
1391,-603.10,-1603.10
1392,-520.00,-1520.00
1393,-190.00,-1190.00
1394,314.50,-685.50
1395,8933.12,7933.12
1396,-814.78,-1814.78
1397,-735.46,-1735.46
1398,-958.52,-1958.52
1399,0.00,-1000.00
1400,10264.00,9264.00
1401,-976.10,-1976.10
1402,-360.00,-1360.00
1403,18667.42,17667.42
1404,-280.00,-1280.00
1405,-100.00,-1100.00
1406,-190.58,-1190.58
1407,0.00,-1000.00
1408,10800.00,9800.00
1409,11372.00,10372.00
1410,-776.80,-1776.80
1411,6368.20,5368.20
1412,-868.80,-1868.80
1413,6771.82,5771.82
1414,-200.00,-1200.00
1415,0.00,-1000.00
1416,-370.00,-1370.00
1417,-280.00,-1280.00
1418,-886.58,-1886.58
1419,-871.40,-1871.40
1420,-370.00,-1370.00
1421,0.00,-1000.00
1422,-300.00,-1300.00
1423,0.00,-1000.00
1424,-352.00,-1352.00
1425,-809.49,-1809.49
1426,0.00,-1000.00
1427,-460.00,-1460.00
1428,-954.28,-1954.28
1429,19200.00,18200.00
1430,7598.13,6598.13
1431,-433.00,-1433.00
1432,-440.00,-1440.00
1433,26184.79,25184.79
1434,-370.00,-1370.00
1435,-200.00,-1200.00
1436,0.00,-1000.00
1437,-280.00,-1280.00
1438,-166.72,-1166.72
1439,-100.00,-1100.00
1440,-100.00,-1100.00
1441,-939.25,-1939.25
1442,18480.00,17480.00
1443,-907.28,-1907.28
1444,0.00,-1000.00
1445,-100.00,-1100.00
1446,0.00,-1000.00
1447,-400.00,-1400.00
1448,0.00,-1000.00
1449,-711.64,-1711.64
1450,0.00,-1000.00
1451,-986.39,-1986.39
1452,-286.32,-1286.32
1453,-300.00,-1300.00
1454,-102.80,-1102.80
1455,-997.94,-1997.94
1456,-190.00,-1190.00
1457,46.66,-953.34
1458,0.00,-1000.00
1459,0.00,-1000.00
1460,-100.00,-1100.00
1461,-319.73,-1319.73
1462,0.00,-1000.00
1463,-424.00,-1424.00
1464,-200.00,-1200.00
1465,-857.12,-1857.12
1466,0.00,-1000.00
1467,-546.40,-1546.40
1468,-360.79,-1360.79
1469,-81.57,-1081.57
1470,9306.62,8306.62
1471,3540.16,2540.16
1472,-395.15,-1395.15
1473,-550.00,-1550.00
1474,-300.00,-1300.00
1475,0.00,-1000.00
1476,0.44,-999.56
1477,4.69,-995.31
1478,-603.10,-1603.10
1479,-489.70,-1489.70
1480,11860.00,10860.00
1481,-814.82,-1814.82
1482,0.00,-1000.00
1483,2707.10,1707.10
1484,-200.00,-1200.00
1485,-844.54,-1844.54
1486,22000.00,21000.00
1487,-190.00,-1190.00
1488,0.00,-1000.00
1489,-300.00,-1300.00
1490,-100.00,-1100.00
1491,0.00,-1000.00
1492,33123.50,32123.50
1493,-271.00,-1271.00
1494,-300.00,-1300.00
1495,-125.00,-1125.00
1496,-987.04,-1987.04
1497,-100.00,-1100.00
1498,0.00,-1000.00
1499,3349.28,2349.28
1500,-120.80,-1120.80
1501,0.25,-999.75
1502,-280.00,-1280.00
1503,12981.48,11981.48
1504,-685.07,-1685.07
1505,17.47,-982.53
1506,12100.00,11100.00
1507,5.47,-994.53
1508,16320.00,15320.00
1509,-190.00,-1190.00
1510,0.00,-1000.00
1511,28600.00,27600.00
1512,0.00,-1000.00
1513,-852.48,-1852.48
1514,0.00,-1000.00
1515,0.00,-1000.00
1516,0.00,-1000.00
1517,15000.00,14000.00
1518,-440.00,-1440.00
1519,-829.90,-1829.90
1520,10100.00,9100.00
1521,-300.00,-1300.00
1522,-957.40,-1957.40
1523,559.40,-440.60
1524,0.00,-1000.00
1525,-100.00,-1100.00
1526,-14.63,-1014.63
1527,18200.00,17200.00
1528,-400.00,-1400.00
1529,-300.00,-1300.00
1530,-546.40,-1546.40
1531,0.00,-1000.00
1532,-647.20,-1647.20
1533,12.85,-987.15
1534,28000.00,27000.00
1535,13511.40,12511.40
1536,-100.00,-1100.00
1537,7595.05,6595.05
1538,16039.00,15039.00
1539,-709.70,-1709.70
1540,-793.76,-1793.76
1541,20808.83,19808.83
1542,-433.00,-1433.00
1543,0.05,-999.95
1544,0.00,-1000.00
1545,1132.83,132.83
1546,25000.00,24000.00
1547,-370.00,-1370.00
1548,-200.00,-1200.00
1549,6717.30,5717.30
1550,-216.00,-1216.00
1551,-188.06,-1188.06
1552,-315.43,-1315.43
1553,-400.00,-1400.00
1554,0.00,-1000.00
1555,0.00,-1000.00
1556,0.00,-1000.00
1557,0.00,-1000.00
1558,-100.00,-1100.00
1559,0.00,-1000.00
1560,-727.84,-1727.84
1561,-819.97,-1819.97
1562,14740.00,13740.00
1563,14660.00,13660.00
1564,-514.00,-1514.00
1565,759.92,-240.08
1566,21290.00,20290.00
1567,0.16,-999.84
1568,-100.00,-1100.00
1569,-280.00,-1280.00
1570,-758.08,-1758.08
1571,24000.00,23000.00
1572,0.00,-1000.00
1573,-280.00,-1280.00
1574,9292.58,8292.58
1575,-914.65,-1914.65
1576,-851.20,-1851.20
1577,-100.00,-1100.00
1578,-637.12,-1637.12
1579,0.00,-1000.00
1580,-716.56,-1716.56
1581,0.00,-1000.00
1582,40000.00,39000.00
1583,-0.34,-1000.34
1584,0.00,-1000.00
1585,21100.00,20100.00
1586,-417.09,-1417.09
1587,37.81,-962.19
1588,-560.00,-1560.00
1589,-849.97,-1849.97
1590,13000.00,12000.00
1591,-685.00,-1685.00
1592,-190.00,-1190.00
1593,-416.80,-1416.80
1594,-100.00,-1100.00
1595,-483.22,-1483.22
1596,19000.00,18000.00
1597,-400.00,-1400.00
1598,4734.22,3734.22
1599,-424.00,-1424.00
1600,31000.00,30000.00
1601,-821.44,-1821.44
1602,-100.00,-1100.00
1603,-885.69,-1885.69
1604,-416.80,-1416.80
1605,11300.00,10300.00
1606,-271.00,-1271.00
1607,12004.46,11004.46
1608,0.00,-1000.00
1609,3581.68,2581.68
1610,-693.82,-1693.82
1611,11432.00,10432.00
1612,-832.00,-1832.00
1613,25000.00,24000.00
1614,141.88,-858.12
1615,-782.27,-1782.27
1616,-659.80,-1659.80
1617,-597.31,-1597.31
1618,-481.60,-1481.60
1619,-370.00,-1370.00
1620,-672.10,-1672.10
1621,0.00,-1000.00
1622,0.00,-1000.00
1623,-496.00,-1496.00
1624,-190.00,-1190.00
1625,-748.00,-1748.00
1626,0.00,-1000.00
1627,-100.00,-1100.00
1628,0.00,-1000.00
1629,-190.00,-1190.00
1630,9944.00,8944.00
1631,-642.79,-1642.79
1632,9292.08,8292.08
1633,-100.00,-1100.00
1634,-461.00,-1461.00
1635,5910.23,4910.23
1636,10000.00,9000.00
1637,0.00,-1000.00
1638,15733.89,14733.89
1639,15700.00,14700.00
1640,21800.00,20800.00
1641,-460.00,-1460.00
1642,0.00,-1000.00
1643,11068.69,10068.69
1644,21000.00,20000.00
1645,-280.00,-1280.00
1646,-440.00,-1440.00
1647,-500.00,-1500.00
1648,-100.00,-1100.00
1649,10175.73,9175.73
1650,-863.92,-1863.92
1651,0.00,-1000.00
1652,-190.00,-1190.00
1653,-745.98,-1745.98
1654,-774.79,-1774.79
1655,-190.00,-1190.00
1656,-280.00,-1280.00
1657,-694.64,-1694.64
1658,-798.95,-1798.95
1659,-190.00,-1190.00
1660,-225.00,-1225.00
1661,0.00,-1000.00
1662,-866.08,-1866.08
1663,0.00,-1000.00
1664,17200.00,16200.00
1665,-400.00,-1400.00
1666,0.00,-1000.00
1667,0.00,-1000.00
1668,-460.00,-1460.00
1669,-271.00,-1271.00
1670,-677.44,-1677.44
1671,1010.76,10.76
1672,0.00,-1000.00
1673,-920.09,-1920.09
1674,12030.00,11030.00
1675,0.00,-1000.00
1676,-280.00,-1280.00
1677,13003.60,12003.60
1678,8390.20,7390.20
1679,-100.00,-1100.00
1680,0.00,-1000.00
1681,-280.00,-1280.00
1682,-100.00,-1100.00
1683,279.04,-720.96
1684,-501.60,-1501.60
1685,-352.00,-1352.00
1686,-179.30,-1179.30
1687,22518.40,21518.40
1688,-100.00,-1100.00
1689,-550.00,-1550.00
1690,11800.00,10800.00
1691,0.95,-999.05
1692,-352.00,-1352.00
1693,-539.20,-1539.20
1694,-591.76,-1591.76
1695,0.00,-1000.00
1696,6904.00,5904.00
1697,1735.07,735.07
1698,-100.00,-1100.00
1699,0.00,-1000.00
1700,-608.00,-1608.00
1701,8372.70,7372.70
1702,9604.21,8604.21
1703,-845.72,-1845.72
1704,21220.30,20220.30
1705,17290.00,16290.00
1706,-853.03,-1853.03
1707,-907.96,-1907.96
1708,31100.00,30100.00
1709,-100.00,-1100.00
1710,-568.00,-1568.00
1711,-988.81,-1988.81
1712,-598.60,-1598.60
1713,-746.17,-1746.17
1714,-355.31,-1355.31
1715,0.00,-1000.00
1716,14022.00,13022.00
1717,0.00,-1000.00
1718,0.00,-1000.00
1719,-907.41,-1907.41
1720,0.00,-1000.00
1721,-416.80,-1416.80
1722,-460.00,-1460.00
1723,-611.20,-1611.20
1724,-367.78,-1367.78
1725,-922.84,-1922.84
1726,4458.77,3458.77
1727,-370.00,-1370.00
1728,-816.29,-1816.29
1729,0.00,-1000.00
1730,0.00,-1000.00
1731,-200.00,-1200.00
1732,-514.00,-1514.00
1733,-100.00,-1100.00
1734,-100.00,-1100.00
1735,4505.46,3505.46
1736,6993.76,5993.76
1737,-200.00,-1200.00
1738,0.00,-1000.00
1739,-727.84,-1727.84
1740,16664.00,15664.00
1741,-568.00,-1568.00
1742,0.06,-999.94
1743,-280.00,-1280.00
1744,-731.20,-1731.20
1745,10300.00,9300.00
1746,0.00,-1000.00
1747,-100.00,-1100.00
1748,0.00,-1000.00
1749,-273.39,-1273.39
1750,-190.00,-1190.00
1751,0.00,-1000.00
1752,-933.21,-1933.21
1753,23000.00,22000.00
1754,-819.97,-1819.97
1755,-825.82,-1825.82
1756,-433.00,-1433.00
1757,-685.84,-1685.84
1758,6500.00,5500.00
1759,-190.00,-1190.00
1760,-100.00,-1100.00
1761,-400.00,-1400.00
1762,13300.00,12300.00
1763,-936.51,-1936.51
1764,0.00,-1000.00
1765,18000.00,17000.00
1766,-110.00,-1110.00
1767,-271.00,-1271.00
1768,8000.00,7000.00
1769,17805.38,16805.38
1770,-177.32,-1177.32
1771,-697.67,-1697.67
1772,2633.29,1633.29
1773,-100.00,-1100.00
1774,-994.26,-1994.26
1775,7487.11,6487.11
1776,7898.40,6898.40
1777,641.20,-358.80
1778,0.00,-1000.00
1779,-594.40,-1594.40
1780,-912.00,-1912.00
1781,0.01,-999.99
1782,-360.00,-1360.00
1783,-514.00,-1514.00
1784,0.00,-1000.00
1785,-867.73,-1867.73
1786,-758.08,-1758.08
1787,-805.37,-1805.37
1788,-817.75,-1817.75
1789,-559.00,-1559.00
1790,-920.64,-1920.64
1791,2884.30,1884.30
1792,0.00,-1000.00
1793,-481.60,-1481.60
1794,-622.09,-1622.09
1795,-600.00,-1600.00
1796,2448.80,1448.80
1797,22599.21,21599.21
1798,27000.00,26000.00
1799,-912.21,-1912.21
1800,-489.70,-1489.70
1801,-773.25,-1773.25
1802,-928.54,-1928.54
1803,-857.75,-1857.75
1804,-654.40,-1654.40
1805,-100.00,-1100.00
1806,-603.82,-1603.82
1807,-510.00,-1510.00
1808,-0.53,-1000.53
1809,20600.00,19600.00
1810,-676.00,-1676.00
1811,0.00,-1000.00
1812,-971.43,-1971.43
1813,-929.43,-1929.43
1814,-460.00,-1460.00
1815,-190.00,-1190.00
1816,1.52,-998.48
1817,-64.00,-1064.00
1818,0.00,-1000.00
1819,-432.00,-1432.00
1820,-126.46,-1126.46
1821,9451.52,8451.52
1822,-241.12,-1241.12
1823,3200.00,2200.00
1824,11851.23,10851.23
1825,16000.00,15000.00
1826,-100.00,-1100.00
1827,25000.00,24000.00
1828,0.00,-1000.00
1829,0.00,-1000.00
1830,-100.00,-1100.00
1831,-575.49,-1575.49
1832,-794.25,-1794.25
1833,-903.98,-1903.98
1834,-972.44,-1972.44
1835,23000.00,22000.00
1836,-954.28,-1954.28
1837,-100.00,-1100.00
1838,-424.00,-1424.00
1839,-200.00,-1200.00
1840,-464.00,-1464.00
1841,-100.00,-1100.00
1842,-360.00,-1360.00
1843,-614.72,-1614.72
1844,22700.00,21700.00
1845,8000.00,7000.00
1846,0.59,-999.41
1847,-236.60,-1236.60
1848,-47.17,-1047.17
1849,-300.00,-1300.00
1850,7900.00,6900.00
1851,9000.00,8000.00
1852,-190.00,-1190.00
1853,16307.20,15307.20
1854,-200.00,-1200.00
1855,0.00,-1000.00
1856,8029.41,7029.41
1857,-424.00,-1424.00
1858,-100.00,-1100.00
1859,1.09,-998.91
1860,-100.00,-1100.00
1861,-570.00,-1570.00
1862,0.00,-1000.00
1863,0.06,-999.94
1864,-200.00,-1200.00
1865,-300.00,-1300.00
1866,-280.00,-1280.00
1867,16.80,-983.20
1868,0.00,-1000.00
1869,-200.00,-1200.00
1870,7492.00,6492.00
1871,22100.00,21100.00
1872,-810.16,-1810.16
1873,5.31,-994.69
1874,-795.88,-1795.88
1875,-190.00,-1190.00
1876,-200.00,-1200.00
1877,-280.00,-1280.00
1878,-280.00,-1280.00
1879,28000.00,27000.00
1880,-802.91,-1802.91
1881,15520.00,14520.00
1882,-546.40,-1546.40
1883,-650.08,-1650.08
1884,0.00,-1000.00
1885,-100.00,-1100.00
1886,0.00,-1000.00
1887,3.62,-996.38
1888,33000.00,32000.00
1889,-352.00,-1352.00
1890,-613.00,-1613.00
1891,-122.94,-1122.94
1892,0.00,-1000.00
1893,7200.00,6200.00
1894,-626.00,-1626.00
1895,-190.00,-1190.00
1896,0.00,-1000.00
1897,22960.00,21960.00
1898,-100.00,-1100.00
1899,-716.70,-1716.70
1900,-488.00,-1488.00
1901,-761.92,-1761.92
1902,1253.60,253.60
1903,-100.00,-1100.00
1904,3.33,-996.67
1905,-939.25,-1939.25
1906,-489.70,-1489.70
1907,-100.00,-1100.00
1908,0.00,-1000.00
1909,7324.69,6324.69
1910,-352.00,-1352.00
1911,-990.78,-1990.78
1912,-352.00,-1352.00
1913,-200.00,-1200.00
1914,0.00,-1000.00
1915,-280.00,-1280.00
1916,-688.00,-1688.00
1917,-803.96,-1803.96
1918,-931.72,-1931.72
1919,16000.00,15000.00
1920,22327.68,21327.68
1921,0.00,-1000.00
1922,-280.00,-1280.00
1923,-100.00,-1100.00
1924,34000.00,33000.00
1925,19398.30,18398.30
1926,-100.00,-1100.00
1927,-568.00,-1568.00
1928,-742.81,-1742.81
1929,15900.00,14900.00
1930,0.00,-1000.00
1931,-877.53,-1877.53
1932,-300.00,-1300.00
1933,0.00,-1000.00
1934,-591.76,-1591.76
1935,2294.82,1294.82
1936,40000.00,39000.00
1937,-100.00,-1100.00
1938,-26.18,-1026.18
1939,10564.00,9564.00
1940,24000.00,23000.00
1941,-460.00,-1460.00
1942,3634.56,2634.56
1943,8078.00,7078.00
1944,-761.22,-1761.22
1945,-876.52,-1876.52
1946,0.00,-1000.00
1947,-788.37,-1788.37
1948,-924.39,-1924.39
1949,-601.34,-1601.34
1950,0.00,-1000.00
1951,4096.00,3096.00
1952,-384.68,-1384.68
1953,-603.10,-1603.10
1954,32000.00,31000.00
1955,-539.20,-1539.20
1956,-596.80,-1596.80
1957,7200.00,6200.00
1958,0.00,-1000.00
1959,25008.00,24008.00
1960,-424.00,-1424.00
1961,11837.90,10837.90
1962,-144.00,-1144.00
1963,-100.00,-1100.00
1964,-546.40,-1546.40
1965,-858.91,-1858.91
1966,-890.56,-1890.56
1967,-300.00,-1300.00
1968,10900.00,9900.00
1969,13290.00,12290.00
1970,-100.00,-1100.00
1971,119.81,-880.19
1972,0.00,-1000.00
1973,9882.09,8882.09
1974,-349.95,-1349.95
1975,35054.17,34054.17
1976,12568.73,11568.73
1977,0.00,-1000.00
1978,0.00,-1000.00
1979,13571.31,12571.31
1980,18000.00,17000.00
1981,-708.40,-1708.40
1982,0.00,-1000.00
1983,-580.10,-1580.10
1984,25000.00,24000.00
1985,0.00,-1000.00
1986,43000.00,42000.00
1987,10573.85,9573.85
1988,-332.31,-1332.31
1989,-488.00,-1488.00
1990,7554.45,6554.45
1991,10069.40,9069.40
1992,-280.00,-1280.00
1993,-100.00,-1100.00
1994,-726.97,-1726.97
1995,-54.83,-1054.83
1996,-190.00,-1190.00
1997,-713.28,-1713.28
1998,-568.00,-1568.00
1999,-100.00,-1100.00
2000,-193.40,-1193.40
2001,0.00,-1000.00
2002,7594.30,6594.30
2003,-840.00,-1840.00
2004,-441.65,-1441.65
2005,-793.38,-1793.38
2006,-343.90,-1343.90
2007,14121.36,13121.36
2008,-585.71,-1585.71
2009,22000.00,21000.00
2010,-300.00,-1300.00
2011,-302.24,-1302.24
2012,-460.00,-1460.00
2013,11120.00,10120.00
2014,-848.80,-1848.80
2015,-370.00,-1370.00
2016,-796.79,-1796.79
2017,0.00,-1000.00
2018,18800.00,17800.00
2019,0.09,-999.91
2020,-300.00,-1300.00
2021,-663.66,-1663.66
2022,-280.00,-1280.00
2023,-200.00,-1200.00
2024,0.60,-999.40
2025,-801.92,-1801.92
2026,10643.10,9643.10
2027,0.00,-1000.00
2028,-785.67,-1785.67
2029,-635.50,-1635.50
2030,1633.40,633.40
2031,-603.10,-1603.10
2032,-685.00,-1685.00
2033,0.00,-1000.00
2034,-835.94,-1835.94
2035,-200.00,-1200.00
2036,-948.56,-1948.56
2037,-540.73,-1540.73
2038,5879.70,4879.70
2039,-280.00,-1280.00
2040,4.97,-995.03
2041,-242.40,-1242.40
2042,26000.00,25000.00
2043,-802.43,-1802.43
2044,-928.88,-1928.88
2045,0.00,-1000.00
2046,-686.40,-1686.40
2047,-190.00,-1190.00
2048,-100.00,-1100.00
2049,-765.79,-1765.79
2050,-647.20,-1647.20
2051,0.11,-999.89
2052,1217.22,217.22
2053,12507.20,11507.20
2054,-900.00,-1900.00
2055,0.00,-1000.00
2056,-200.00,-1200.00
2057,0.00,-1000.00
2058,-929.11,-1929.11
2059,-763.80,-1763.80
2060,0.04,-999.96
2061,-816.29,-1816.29
2062,-100.00,-1100.00
2063,0.00,-1000.00
2064,-190.00,-1190.00
2065,-200.00,-1200.00
2066,-352.00,-1352.00
2067,2.62,-997.38
2068,1435.48,435.48
2069,0.00,-1000.00
2070,0.00,-1000.00
2071,-100.00,-1100.00
2072,-37.73,-1037.73
2073,23000.00,22000.00
2074,0.00,-1000.00
2075,25941.00,24941.00
2076,0.00,-1000.00
2077,-241.85,-1241.85
2078,4667.76,3667.76
2079,-539.20,-1539.20
2080,7280.00,6280.00
2081,-200.60,-1200.60
2082,35000.00,34000.00
2083,16000.00,15000.00
2084,-654.40,-1654.40
2085,4251.64,3251.64
2086,-200.00,-1200.00
2087,-100.00,-1100.00
2088,0.00,-1000.00
2089,-0.00,-1000.00
2090,-845.72,-1845.72
2091,-132.98,-1132.98
2092,0.00,-1000.00
2093,-70.40,-1070.40
2094,0.00,-1000.00
2095,-100.00,-1100.00
2096,-100.00,-1100.00
2097,-784.96,-1784.96
2098,23000.00,22000.00
2099,-0.23,-1000.23
2100,0.00,-1000.00
2101,-424.00,-1424.00
2102,18000.00,17000.00
2103,11828.04,10828.04
2104,24000.00,23000.00
2105,7881.32,6881.32
2106,1.87,-998.13
2107,-559.00,-1559.00
2108,10470.00,9470.00
2109,-650.15,-1650.15
2110,-866.64,-1866.64
2111,-100.00,-1100.00
2112,14159.00,13159.00
2113,-945.55,-1945.55
2114,-352.00,-1352.00
2115,-202.00,-1202.00
2116,261.26,-738.74
2117,-98.19,-1098.19
2118,-568.00,-1568.00
2119,-380.00,-1380.00
2120,0.00,-1000.00
2121,-125.14,-1125.14
2122,-360.16,-1360.16
2123,-308.00,-1308.00
2124,-834.66,-1834.66
2125,3.72,-996.28
2126,0.00,-1000.00
2127,19900.00,18900.00
2128,7000.00,6000.00
2129,-190.00,-1190.00
2130,-861.12,-1861.12
2131,25900.00,24900.00
2132,0.16,-999.84
2133,0.00,-1000.00
2134,14100.00,13100.00
2135,16080.00,15080.00
2136,-841.07,-1841.07
2137,-370.00,-1370.00
