episode,final_balance,cum_reward
1184,1018.00,18.00
1185,1010.00,10.00
1186,1010.00,10.00
1187,1011.00,11.00
1188,993.00,-7.00
1189,1003.00,3.00
1190,1020.00,20.00
1191,988.00,-12.00
1192,1006.00,6.00
1193,1018.00,18.00
1194,1026.00,26.00
1195,1014.00,14.00
1196,980.00,-20.00
1197,1010.00,10.00
1198,1001.00,1.00
1199,1016.00,16.00
1200,1026.00,26.00
1201,982.00,-18.00
1202,1024.00,24.00
1203,995.00,-5.00
1204,1009.00,9.00
1205,1042.00,42.00
1206,1007.00,7.00
1207,1016.00,16.00
1208,1009.00,9.00
1209,1015.00,15.00
1210,1033.00,33.00
1211,1028.00,28.00
1212,1021.00,21.00
1213,1019.00,19.00
1214,1014.00,14.00
1215,1014.00,14.00
1216,999.00,-1.00
1217,1001.00,1.00
1218,1020.00,20.00
1219,1030.00,30.00
1220,1024.00,24.00
1221,1005.00,5.00
1222,1035.00,35.00
1223,1031.00,31.00
1224,1009.00,9.00
1225,1009.00,9.00
1226,1025.00,25.00
1227,1012.00,12.00
1228,1030.00,30.00
1229,1009.00,9.00
1230,997.00,-3.00
1231,993.00,-7.00
1232,1019.00,19.00
1233,1024.00,24.00
1234,1027.00,27.00
1235,1019.00,19.00
1236,1021.00,21.00
1237,1019.00,19.00
1238,1013.00,13.00
1239,1015.00,15.00
1240,1032.00,32.00
1241,1000.00,0.00
1242,1037.00,37.00
1243,1016.00,16.00
1244,1014.00,14.00
1245,1001.00,1.00
1246,1024.00,24.00
